action,normalUser
LIKE,15686
LINK_CLICK,639
MARK_PHOTO,8606
PHOTO_TEXT,25
RE_SHARE,156
SEND_PRESENT,18
VIDEO_CALL_INCOMING,16
VIDEO_CALL,8
VOTE,505
VOTE_PHOTO,12
CREATE_DOCUMENT,51807
DOCUMENT_DELETED,1624
GUEST,13848
LIKE,23733
LINK_CLICK,388
MARK_PHOTO,2471
PHOTO_TEXT,45
RE_SHARE,699
SEND_PRESENT,334
VIDEO_CALL_INCOMING,14
VIDEO_CALL,6
VOTE,645
VOTE_PHOTO,57
CREATE_DOCUMENT,36670
DOCUMENT_DELETED,946
GUEST,15803
LIKE,22420
LINK_CLICK,225
MARK_PHOTO,4918
PHOTO_TEXT,75
RE_SHARE,264
SEND_PRESENT,59
VIDEO_CALL_INCOMING,16
VIDEO_CALL,21
VOTE,857
VOTE_PHOTO,2
CREATE_DOCUMENT,54447
DOCUMENT_DELETED,1643
GUEST,16365
LIKE,20496
LINK_CLICK,605
MARK_PHOTO,5227
PHOTO_TEXT,44
RE_SHARE,228
SEND_PRESENT,89
VIDEO_CALL_INCOMING,0
VIDEO_CALL,0
VOTE,781
VOTE_PHOTO,69
CREATE_DOCUMENT,55038
DOCUMENT_DELETED,1604
GUEST,13632
LIKE,15683
LINK_CLICK,119
MARK_PHOTO,5313
PHOTO_TEXT,39
RE_SHARE,223
SEND_PRESENT,6
VIDEO_CALL_INCOMING,10
VIDEO_CALL,107
VOTE,935
VOTE_PHOTO,1
CREATE_DOCUMENT,49755
DOCUMENT_DELETED,1104
GUEST,20065
LIKE,17203
LINK_CLICK,258
MARK_PHOTO,5903
PHOTO_TEXT,70
RE_SHARE,51
SEND_PRESENT,252
VIDEO_CALL_INCOMING,2
VIDEO_CALL,3
VOTE,141
VOTE_PHOTO,18
CREATE_DOCUMENT,42618
DOCUMENT_DELETED,1764
GUEST,10996
LIKE,28055
LINK_CLICK,479
MARK_PHOTO,14246
PHOTO_TEXT,94
RE_SHARE,47
SEND_PRESENT,87
VIDEO_CALL_INCOMING,4
VIDEO_CALL,8
VOTE,732
VOTE_PHOTO,29
CREATE_DOCUMENT,54741
DOCUMENT_DELETED,2485
GUEST,14657
LIKE,15061
LINK_CLICK,693
MARK_PHOTO,7651
PHOTO_TEXT,72
RE_SHARE,253
SEND_PRESENT,171
VIDEO_CALL_INCOMING,6
VIDEO_CALL,14
VOTE,396
VOTE_PHOTO,4
CREATE_DOCUMENT,43029
DOCUMENT_DELETED,1130
GUEST,17745
LIKE,10930
LINK_CLICK,125
MARK_PHOTO,3565
PHOTO_TEXT,27
RE_SHARE,92
SEND_PRESENT,120
VIDEO_CALL_INCOMING,0
VIDEO_CALL,2
VOTE,146
VOTE_PHOTO,12
CREATE_DOCUMENT,55991
DOCUMENT_DELETED,1582
GUEST,16550
LIKE,15941
LINK_CLICK,1547
MARK_PHOTO,3793
PHOTO_TEXT,51
RE_SHARE,58
SEND_PRESENT,112
VIDEO_CALL_INCOMING,13
VIDEO_CALL,19
VOTE,601
VOTE_PHOTO,116
CREATE_DOCUMENT,41411
DOCUMENT_DELETED,1210
GUEST,24734
LIKE,20494
LINK_CLICK,390
MARK_PHOTO,10768
PHOTO_TEXT,94
RE_SHARE,44
SEND_PRESENT,173
VIDEO_CALL_INCOMING,29
VIDEO_CALL,9
VOTE,373
VOTE_PHOTO,30
CREATE_DOCUMENT,55969
DOCUMENT_DELETED,2441
GUEST,20931
LIKE,15462
LINK_CLICK,174
MARK_PHOTO,3569
PHOTO_TEXT,96
RE_SHARE,142
SEND_PRESENT,198
VIDEO_CALL_INCOMING,8
VIDEO_CALL,0
VOTE,234
VOTE_PHOTO,124
CREATE_DOCUMENT,47266
DOCUMENT_DELETED,1273
GUEST,21581
LIKE,21038
LINK_CLICK,650
MARK_PHOTO,4970
PHOTO_TEXT,68
RE_SHARE,709
SEND_PRESENT,166
VIDEO_CALL_INCOMING,17
VIDEO_CALL,13
VOTE,786
VOTE_PHOTO,6
CREATE_DOCUMENT,64009
DOCUMENT_DELETED,2179
GUEST,22236
LIKE,6055
LINK_CLICK,163
MARK_PHOTO,3899
PHOTO_TEXT,41
RE_SHARE,145
SEND_PRESENT,3
VIDEO_CALL_INCOMING,68
VIDEO_CALL,23
VOTE,103
VOTE_PHOTO,1
CREATE_DOCUMENT,52192
DOCUMENT_DELETED,1583
GUEST,17649
LIKE,19117
LINK_CLICK,382
MARK_PHOTO,6259
PHOTO_TEXT,94
RE_SHARE,234
SEND_PRESENT,86
VIDEO_CALL_INCOMING,23
VIDEO_CALL,41
VOTE,580
VOTE_PHOTO,6
CREATE_DOCUMENT,50309
DOCUMENT_DELETED,2078
GUEST,18112
LIKE,19763
LINK_CLICK,425
MARK_PHOTO,6528
PHOTO_TEXT,72
RE_SHARE,254
SEND_PRESENT,172
VIDEO_CALL_INCOMING,104
VIDEO_CALL,115
VOTE,348
VOTE_PHOTO,169
CREATE_DOCUMENT,55631
DOCUMENT_DELETED,1236
GUEST,19241
LIKE,19284
LINK_CLICK,698
MARK_PHOTO,1325
PHOTO_TEXT,38
RE_SHARE,83
SEND_PRESENT,92
VIDEO_CALL_INCOMING,2
VIDEO_CALL,2
VOTE,318
VOTE_PHOTO,32
CREATE_DOCUMENT,50051
DOCUMENT_DELETED,2152
GUEST,23866
LIKE,17462
LINK_CLICK,1557
MARK_PHOTO,4115
PHOTO_TEXT,77
RE_SHARE,59
SEND_PRESENT,51
VIDEO_CALL_INCOMING,23
VIDEO_CALL,6
VOTE,463
VOTE_PHOTO,28
CREATE_DOCUMENT,46025
DOCUMENT_DELETED,1424
GUEST,19675
LIKE,21921
LINK_CLICK,445
MARK_PHOTO,8504
PHOTO_TEXT,98
RE_SHARE,115
SEND_PRESENT,85
VIDEO_CALL_INCOMING,19
VIDEO_CALL,22
VOTE,182
VOTE_PHOTO,6
CREATE_DOCUMENT,52263
DOCUMENT_DELETED,1607
GUEST,21408
LIKE,17401
LINK_CLICK,500
MARK_PHOTO,5158
PHOTO_TEXT,46
RE_SHARE,329
SEND_PRESENT,24
VIDEO_CALL_INCOMING,24
VIDEO_CALL,14
VOTE,748
VOTE_PHOTO,2
CREATE_DOCUMENT,44663
DOCUMENT_DELETED,808
GUEST,18181
LIKE,26311
LINK_CLICK,1869
MARK_PHOTO,5917
PHOTO_TEXT,156
RE_SHARE,559
SEND_PRESENT,184
VIDEO_CALL_INCOMING,10
VIDEO_CALL,23
VOTE,1034
VOTE_PHOTO,34
CREATE_DOCUMENT,44594
DOCUMENT_DELETED,1463
GUEST,23480
LIKE,15323
LINK_CLICK,325
MARK_PHOTO,10263
PHOTO_TEXT,41
RE_SHARE,312
SEND_PRESENT,79
VIDEO_CALL_INCOMING,80
VIDEO_CALL,102
VOTE,635
VOTE_PHOTO,20
CREATE_DOCUMENT,45097
DOCUMENT_DELETED,1989
GUEST,18806
LIKE,16504
LINK_CLICK,1000
MARK_PHOTO,5313
PHOTO_TEXT,81
RE_SHARE,156
SEND_PRESENT,51
VIDEO_CALL_INCOMING,11
VIDEO_CALL,47
VOTE,458
VOTE_PHOTO,28
CREATE_DOCUMENT,46555
DOCUMENT_DELETED,1253
GUEST,15427
LIKE,26279
LINK_CLICK,410
MARK_PHOTO,6053
PHOTO_TEXT,59
RE_SHARE,313
SEND_PRESENT,108
VIDEO_CALL_INCOMING,1
VIDEO_CALL,2
VOTE,547
VOTE_PHOTO,66
CREATE_DOCUMENT,43662
DOCUMENT_DELETED,859
GUEST,18370
LIKE,17202
LINK_CLICK,379
MARK_PHOTO,2470
PHOTO_TEXT,23
RE_SHARE,132
SEND_PRESENT,52
VIDEO_CALL_INCOMING,21
VIDEO_CALL,302
VOTE,366
VOTE_PHOTO,1
CREATE_DOCUMENT,48507
DOCUMENT_DELETED,674
GUEST,24196
LIKE,22458
LINK_CLICK,467
MARK_PHOTO,2351
PHOTO_TEXT,63
RE_SHARE,545
SEND_PRESENT,179
VIDEO_CALL_INCOMING,31
VIDEO_CALL,15
VOTE,454
VOTE_PHOTO,2
CREATE_DOCUMENT,53716
DOCUMENT_DELETED,1345
GUEST,20073
LIKE,16883
LINK_CLICK,299
MARK_PHOTO,5104
PHOTO_TEXT,155
RE_SHARE,50
SEND_PRESENT,126
VIDEO_CALL_INCOMING,15
VIDEO_CALL,7
VOTE,721
VOTE_PHOTO,191
CREATE_DOCUMENT,45657
DOCUMENT_DELETED,1314
GUEST,15670
LIKE,24456
LINK_CLICK,200
MARK_PHOTO,12016
PHOTO_TEXT,12
RE_SHARE,128
SEND_PRESENT,215
VIDEO_CALL_INCOMING,21
VIDEO_CALL,20
VOTE,177
VOTE_PHOTO,3
CREATE_DOCUMENT,44185
DOCUMENT_DELETED,1075
GUEST,21602
LIKE,21495
LINK_CLICK,397
MARK_PHOTO,5922
PHOTO_TEXT,211
RE_SHARE,834
SEND_PRESENT,71
VIDEO_CALL_INCOMING,7
VIDEO_CALL,5
VOTE,261
VOTE_PHOTO,2
CREATE_DOCUMENT,60156
DOCUMENT_DELETED,2544
GUEST,10869
LIKE,13242
LINK_CLICK,589
MARK_PHOTO,11714
PHOTO_TEXT,40
RE_SHARE,253
SEND_PRESENT,139
VIDEO_CALL_INCOMING,4
VIDEO_CALL,4
VOTE,166
VOTE_PHOTO,4
CREATE_DOCUMENT,49999
DOCUMENT_DELETED,1107
GUEST,22740
LIKE,12590
LINK_CLICK,348
MARK_PHOTO,5385
PHOTO_TEXT,28
RE_SHARE,1399
SEND_PRESENT,26
VIDEO_CALL_INCOMING,26
VIDEO_CALL,2
VOTE,670
VOTE_PHOTO,2
CREATE_DOCUMENT,49153
DOCUMENT_DELETED,1052
GUEST,21514
LIKE,16373
LINK_CLICK,441
MARK_PHOTO,6812
PHOTO_TEXT,47
RE_SHARE,729
SEND_PRESENT,211
VIDEO_CALL_INCOMING,14
VIDEO_CALL,8
VOTE,354
VOTE_PHOTO,4
CREATE_DOCUMENT,51090
DOCUMENT_DELETED,649
GUEST,18629
LIKE,19149
LINK_CLICK,433
MARK_PHOTO,4641
PHOTO_TEXT,119
RE_SHARE,332
SEND_PRESENT,104
VIDEO_CALL_INCOMING,4
VIDEO_CALL,55
VOTE,437
VOTE_PHOTO,2
CREATE_DOCUMENT,40517
DOCUMENT_DELETED,1202
GUEST,19818
LIKE,26744
LINK_CLICK,196
MARK_PHOTO,8887
PHOTO_TEXT,59
RE_SHARE,50
SEND_PRESENT,40
VIDEO_CALL_INCOMING,2
VIDEO_CALL,5
VOTE,683
VOTE_PHOTO,109
CREATE_DOCUMENT,65090
DOCUMENT_DELETED,1526
GUEST,19788
LIKE,6034
LINK_CLICK,519
MARK_PHOTO,5151
PHOTO_TEXT,37
RE_SHARE,103
SEND_PRESENT,61
VIDEO_CALL_INCOMING,2
VIDEO_CALL,4
VOTE,135
VOTE_PHOTO,0
CREATE_DOCUMENT,56851
DOCUMENT_DELETED,2075
GUEST,14244
LIKE,11757
LINK_CLICK,227
MARK_PHOTO,8014
PHOTO_TEXT,31
RE_SHARE,48
SEND_PRESENT,59
VIDEO_CALL_INCOMING,1
VIDEO_CALL,0
VOTE,876
VOTE_PHOTO,11
CREATE_DOCUMENT,39234
DOCUMENT_DELETED,720
GUEST,11732
LIKE,34765
LINK_CLICK,793
MARK_PHOTO,3321
PHOTO_TEXT,38
RE_SHARE,279
SEND_PRESENT,436
VIDEO_CALL_INCOMING,9
VIDEO_CALL,5
VOTE,193
VOTE_PHOTO,88
CREATE_DOCUMENT,63746
DOCUMENT_DELETED,1331
GUEST,13922
LIKE,15945
LINK_CLICK,116
MARK_PHOTO,4134
PHOTO_TEXT,31
RE_SHARE,38
SEND_PRESENT,21
VIDEO_CALL_INCOMING,4
VIDEO_CALL,0
VOTE,673
VOTE_PHOTO,20
CREATE_DOCUMENT,44791
DOCUMENT_DELETED,1992
GUEST,12379
LIKE,25943
LINK_CLICK,464
MARK_PHOTO,5694
PHOTO_TEXT,35
RE_SHARE,221
SEND_PRESENT,86
VIDEO_CALL_INCOMING,4
VIDEO_CALL,1
VOTE,337
VOTE_PHOTO,112
CREATE_DOCUMENT,53354
DOCUMENT_DELETED,2164
GUEST,17693
LIKE,14695
LINK_CLICK,1673
MARK_PHOTO,8412
PHOTO_TEXT,55
RE_SHARE,867
SEND_PRESENT,57
VIDEO_CALL_INCOMING,9
VIDEO_CALL,4
VOTE,906
VOTE_PHOTO,21
CREATE_DOCUMENT,52017
DOCUMENT_DELETED,1143
GUEST,14467
LIKE,15882
LINK_CLICK,185
MARK_PHOTO,2533
PHOTO_TEXT,33
RE_SHARE,80
SEND_PRESENT,50
VIDEO_CALL_INCOMING,7
VIDEO_CALL,4
VOTE,903
VOTE_PHOTO,13
CREATE_DOCUMENT,56480
DOCUMENT_DELETED,2291
GUEST,19034
LIKE,16181
LINK_CLICK,722
MARK_PHOTO,3153
PHOTO_TEXT,135
RE_SHARE,648
SEND_PRESENT,156
VIDEO_CALL_INCOMING,62
VIDEO_CALL,30
VOTE,594
VOTE_PHOTO,10
CREATE_DOCUMENT,50212
DOCUMENT_DELETED,1228
GUEST,21576
LIKE,17811
LINK_CLICK,325
MARK_PHOTO,6362
PHOTO_TEXT,56
RE_SHARE,118
SEND_PRESENT,118
VIDEO_CALL_INCOMING,10
VIDEO_CALL,1
VOTE,679
VOTE_PHOTO,96
CREATE_DOCUMENT,41500
DOCUMENT_DELETED,796
GUEST,19706
LIKE,27074
LINK_CLICK,601
MARK_PHOTO,9333
PHOTO_TEXT,107
RE_SHARE,411
SEND_PRESENT,176
VIDEO_CALL_INCOMING,3
VIDEO_CALL,11
VOTE,263
VOTE_PHOTO,4
CREATE_DOCUMENT,55763
DOCUMENT_DELETED,982
GUEST,22440
LIKE,8666
LINK_CLICK,532
MARK_PHOTO,9125
PHOTO_TEXT,42
RE_SHARE,155
SEND_PRESENT,74
VIDEO_CALL_INCOMING,149
VIDEO_CALL,76
VOTE,578
VOTE_PHOTO,21
CREATE_DOCUMENT,46731
DOCUMENT_DELETED,2932
GUEST,18799
LIKE,21702
LINK_CLICK,1091
MARK_PHOTO,5955
PHOTO_TEXT,41
RE_SHARE,712
SEND_PRESENT,117
VIDEO_CALL_INCOMING,11
VIDEO_CALL,1
VOTE,549
VOTE_PHOTO,23
CREATE_DOCUMENT,45509
DOCUMENT_DELETED,1250
GUEST,17944
LIKE,26995
LINK_CLICK,606
MARK_PHOTO,5904
PHOTO_TEXT,44
RE_SHARE,522
SEND_PRESENT,225
VIDEO_CALL_INCOMING,9
VIDEO_CALL,16
VOTE,883
VOTE_PHOTO,2
CREATE_DOCUMENT,52652
DOCUMENT_DELETED,826
GUEST,16967
LIKE,15985
LINK_CLICK,297
MARK_PHOTO,3898
PHOTO_TEXT,65
RE_SHARE,78
SEND_PRESENT,144
VIDEO_CALL_INCOMING,3
VIDEO_CALL,4
VOTE,270
VOTE_PHOTO,30
CREATE_DOCUMENT,34734
DOCUMENT_DELETED,956
GUEST,12849
LIKE,11894
LINK_CLICK,89
MARK_PHOTO,7968
PHOTO_TEXT,14
RE_SHARE,65
SEND_PRESENT,3
VIDEO_CALL_INCOMING,14
VIDEO_CALL,4
VOTE,171
VOTE_PHOTO,2
CREATE_DOCUMENT,41769
DOCUMENT_DELETED,2099
GUEST,22253
LIKE,15442
LINK_CLICK,621
MARK_PHOTO,14125
PHOTO_TEXT,37
RE_SHARE,182
SEND_PRESENT,111
VIDEO_CALL_INCOMING,3
VIDEO_CALL,3
VOTE,338
VOTE_PHOTO,5
CREATE_DOCUMENT,51071
DOCUMENT_DELETED,4984
GUEST,17951
LIKE,15454
LINK_CLICK,145
MARK_PHOTO,7808
PHOTO_TEXT,115
RE_SHARE,198
SEND_PRESENT,172
VIDEO_CALL_INCOMING,22
VIDEO_CALL,16
VOTE,570
VOTE_PHOTO,41
CREATE_DOCUMENT,59889
DOCUMENT_DELETED,1707
GUEST,19571
LIKE,14987
LINK_CLICK,223
MARK_PHOTO,2484
PHOTO_TEXT,113
RE_SHARE,180
SEND_PRESENT,112
VIDEO_CALL_INCOMING,3
VIDEO_CALL,1
VOTE,715
VOTE_PHOTO,5
CREATE_DOCUMENT,57831
DOCUMENT_DELETED,2558
GUEST,16522
LIKE,18286
LINK_CLICK,324
MARK_PHOTO,3498
PHOTO_TEXT,48
RE_SHARE,378
SEND_PRESENT,21
VIDEO_CALL_INCOMING,19
VIDEO_CALL,29
VOTE,449
VOTE_PHOTO,19
CREATE_DOCUMENT,65863
DOCUMENT_DELETED,829
GUEST,9644
LIKE,10924
LINK_CLICK,397
MARK_PHOTO,11160
PHOTO_TEXT,40
RE_SHARE,371
SEND_PRESENT,37
VIDEO_CALL_INCOMING,13
VIDEO_CALL,9
VOTE,283
VOTE_PHOTO,269
CREATE_DOCUMENT,41775
DOCUMENT_DELETED,964
GUEST,25735
LIKE,20044
LINK_CLICK,320
MARK_PHOTO,10053
PHOTO_TEXT,37
RE_SHARE,122
SEND_PRESENT,76
VIDEO_CALL_INCOMING,5
VIDEO_CALL,4
VOTE,315
VOTE_PHOTO,50
CREATE_DOCUMENT,52058
DOCUMENT_DELETED,1127
GUEST,22696
LIKE,7128
LINK_CLICK,151
MARK_PHOTO,8653
PHOTO_TEXT,48
RE_SHARE,53
SEND_PRESENT,68
VIDEO_CALL_INCOMING,0
VIDEO_CALL,1
VOTE,399
VOTE_PHOTO,4
CREATE_DOCUMENT,35702
DOCUMENT_DELETED,1279
GUEST,18132
LIKE,38802
LINK_CLICK,236
MARK_PHOTO,1541
PHOTO_TEXT,37
RE_SHARE,162
SEND_PRESENT,48
VIDEO_CALL_INCOMING,6
VIDEO_CALL,0
VOTE,488
VOTE_PHOTO,12
CREATE_DOCUMENT,39069
DOCUMENT_DELETED,647
GUEST,17505
LIKE,38632
LINK_CLICK,113
MARK_PHOTO,3536
PHOTO_TEXT,24
RE_SHARE,11
SEND_PRESENT,12
VIDEO_CALL_INCOMING,3
VIDEO_CALL,3
VOTE,427
VOTE_PHOTO,18
CREATE_DOCUMENT,51416
DOCUMENT_DELETED,3874
GUEST,19797
LIKE,15215
LINK_CLICK,917
MARK_PHOTO,5513
PHOTO_TEXT,105
RE_SHARE,461
SEND_PRESENT,42
VIDEO_CALL_INCOMING,7
VIDEO_CALL,22
VOTE,186
VOTE_PHOTO,20
CREATE_DOCUMENT,31683
DOCUMENT_DELETED,423
GUEST,10860
LIKE,14943
LINK_CLICK,493
MARK_PHOTO,22678
PHOTO_TEXT,32
RE_SHARE,34
SEND_PRESENT,208
VIDEO_CALL_INCOMING,4
VIDEO_CALL,62
VOTE,359
VOTE_PHOTO,44
CREATE_DOCUMENT,43442
DOCUMENT_DELETED,1810
GUEST,15133
LIKE,19011
LINK_CLICK,268
MARK_PHOTO,6002
PHOTO_TEXT,42
RE_SHARE,220
SEND_PRESENT,86
VIDEO_CALL_INCOMING,10
VIDEO_CALL,16
VOTE,1068
VOTE_PHOTO,6
CREATE_DOCUMENT,62288
DOCUMENT_DELETED,1251
GUEST,15749
LIKE,12477
LINK_CLICK,444
MARK_PHOTO,6056
PHOTO_TEXT,70
RE_SHARE,47
SEND_PRESENT,25
VIDEO_CALL_INCOMING,2
VIDEO_CALL,6
VOTE,185
VOTE_PHOTO,0
CREATE_DOCUMENT,54840
DOCUMENT_DELETED,1078
GUEST,19154
LIKE,19858
LINK_CLICK,396
MARK_PHOTO,3243
PHOTO_TEXT,41
RE_SHARE,159
SEND_PRESENT,14
VIDEO_CALL_INCOMING,33
VIDEO_CALL,37
VOTE,408
VOTE_PHOTO,5
CREATE_DOCUMENT,45943
DOCUMENT_DELETED,609
GUEST,17878
LIKE,18517
LINK_CLICK,1340
MARK_PHOTO,14640
PHOTO_TEXT,110
RE_SHARE,73
SEND_PRESENT,203
VIDEO_CALL_INCOMING,18
VIDEO_CALL,9
VOTE,612
VOTE_PHOTO,1
CREATE_DOCUMENT,64331
DOCUMENT_DELETED,1061
GUEST,12911
LIKE,16341
LINK_CLICK,344
MARK_PHOTO,3163
PHOTO_TEXT,60
RE_SHARE,26
SEND_PRESENT,22
VIDEO_CALL_INCOMING,22
VIDEO_CALL,12
VOTE,415
VOTE_PHOTO,10
CREATE_DOCUMENT,61879
DOCUMENT_DELETED,756
GUEST,19837
LIKE,10014
LINK_CLICK,380
MARK_PHOTO,5581
PHOTO_TEXT,56
RE_SHARE,366
SEND_PRESENT,66
VIDEO_CALL_INCOMING,29
VIDEO_CALL,25
VOTE,263
VOTE_PHOTO,55
CREATE_DOCUMENT,63663
DOCUMENT_DELETED,1783
GUEST,16915
LIKE,8684
LINK_CLICK,106
MARK_PHOTO,6741
PHOTO_TEXT,32
RE_SHARE,30
SEND_PRESENT,30
VIDEO_CALL_INCOMING,21
VIDEO_CALL,15
VOTE,651
VOTE_PHOTO,0
CREATE_DOCUMENT,57494
DOCUMENT_DELETED,1970
GUEST,14487
LIKE,12307
LINK_CLICK,119
MARK_PHOTO,4821
PHOTO_TEXT,54
RE_SHARE,42
SEND_PRESENT,1
VIDEO_CALL_INCOMING,0
VIDEO_CALL,0
VOTE,543
VOTE_PHOTO,9
CREATE_DOCUMENT,58303
DOCUMENT_DELETED,1236
GUEST,11384
LIKE,10575
LINK_CLICK,227
MARK_PHOTO,3297
PHOTO_TEXT,46
RE_SHARE,339
SEND_PRESENT,28
VIDEO_CALL_INCOMING,30
VIDEO_CALL,31
VOTE,576
VOTE_PHOTO,210
CREATE_DOCUMENT,68143
DOCUMENT_DELETED,1728
GUEST,8157
LIKE,9253
LINK_CLICK,573
MARK_PHOTO,2495
PHOTO_TEXT,63
RE_SHARE,1212
SEND_PRESENT,91
VIDEO_CALL_INCOMING,22
VIDEO_CALL,48
VOTE,298
VOTE_PHOTO,197
CREATE_DOCUMENT,51591
DOCUMENT_DELETED,1268
GUEST,19115
LIKE,14580
LINK_CLICK,149
MARK_PHOTO,10680
PHOTO_TEXT,89
RE_SHARE,110
SEND_PRESENT,53
VIDEO_CALL_INCOMING,12
VIDEO_CALL,6
VOTE,360
VOTE_PHOTO,7
CREATE_DOCUMENT,55045
DOCUMENT_DELETED,1756
GUEST,18837
LIKE,18643
LINK_CLICK,129
MARK_PHOTO,4788
PHOTO_TEXT,47
RE_SHARE,118
SEND_PRESENT,136
VIDEO_CALL_INCOMING,3
VIDEO_CALL,0
VOTE,315
VOTE_PHOTO,32
CREATE_DOCUMENT,48688
DOCUMENT_DELETED,3693
GUEST,19034
LIKE,17843
LINK_CLICK,306
MARK_PHOTO,9274
PHOTO_TEXT,61
RE_SHARE,105
SEND_PRESENT,87
VIDEO_CALL_INCOMING,24
VIDEO_CALL,10
VOTE,547
VOTE_PHOTO,9
CREATE_DOCUMENT,51981
DOCUMENT_DELETED,2481
GUEST,15274
LIKE,25408
LINK_CLICK,403
MARK_PHOTO,3191
PHOTO_TEXT,26
RE_SHARE,78
SEND_PRESENT,28
VIDEO_CALL_INCOMING,9
VIDEO_CALL,8
VOTE,495
VOTE_PHOTO,2
CREATE_DOCUMENT,60336
DOCUMENT_DELETED,1118
GUEST,14292
LIKE,15684
LINK_CLICK,162
MARK_PHOTO,7336
PHOTO_TEXT,53
RE_SHARE,44
SEND_PRESENT,229
VIDEO_CALL_INCOMING,9
VIDEO_CALL,32
VOTE,417
VOTE_PHOTO,2
CREATE_DOCUMENT,53018
DOCUMENT_DELETED,1374
GUEST,24716
LIKE,15069
LINK_CLICK,225
MARK_PHOTO,4645
PHOTO_TEXT,30
RE_SHARE,32
SEND_PRESENT,29
VIDEO_CALL_INCOMING,21
VIDEO_CALL,16
VOTE,354
VOTE_PHOTO,73
CREATE_DOCUMENT,53905
DOCUMENT_DELETED,1914
GUEST,15230
LIKE,20479
LINK_CLICK,338
MARK_PHOTO,5828
PHOTO_TEXT,145
RE_SHARE,74
SEND_PRESENT,289
VIDEO_CALL_INCOMING,10
VIDEO_CALL,1
VOTE,369
VOTE_PHOTO,35
CREATE_DOCUMENT,59104
DOCUMENT_DELETED,1407
GUEST,19536
LIKE,9779
LINK_CLICK,649
MARK_PHOTO,8185
PHOTO_TEXT,84
RE_SHARE,109
SEND_PRESENT,187
VIDEO_CALL_INCOMING,5
VIDEO_CALL,8
VOTE,122
VOTE_PHOTO,105
CREATE_DOCUMENT,44868
DOCUMENT_DELETED,901
GUEST,20536
LIKE,19904
LINK_CLICK,365
MARK_PHOTO,9742
PHOTO_TEXT,78
RE_SHARE,734
SEND_PRESENT,26
VIDEO_CALL_INCOMING,3
VIDEO_CALL,8
VOTE,289
VOTE_PHOTO,14
CREATE_DOCUMENT,59368
DOCUMENT_DELETED,1599
GUEST,16758
LIKE,9392
LINK_CLICK,1652
MARK_PHOTO,4042
PHOTO_TEXT,132
RE_SHARE,17
SEND_PRESENT,35
VIDEO_CALL_INCOMING,19
VIDEO_CALL,16
VOTE,512
VOTE_PHOTO,6
CREATE_DOCUMENT,65928
DOCUMENT_DELETED,1505
GUEST,9355
LIKE,8033
LINK_CLICK,165
MARK_PHOTO,1796
PHOTO_TEXT,44
RE_SHARE,33
SEND_PRESENT,135
VIDEO_CALL_INCOMING,6
VIDEO_CALL,26
VOTE,142
VOTE_PHOTO,4
CREATE_DOCUMENT,61021
DOCUMENT_DELETED,1953
GUEST,19626
LIKE,12504
LINK_CLICK,403
MARK_PHOTO,2518
PHOTO_TEXT,25
RE_SHARE,96
SEND_PRESENT,35
VIDEO_CALL_INCOMING,13
VIDEO_CALL,11
VOTE,378
VOTE_PHOTO,3
CREATE_DOCUMENT,47995
DOCUMENT_DELETED,1712
GUEST,15157
LIKE,19703
LINK_CLICK,220
MARK_PHOTO,14043
PHOTO_TEXT,205
RE_SHARE,311
SEND_PRESENT,90
VIDEO_CALL_INCOMING,8
VIDEO_CALL,0
VOTE,330
VOTE_PHOTO,16
CREATE_DOCUMENT,52724
DOCUMENT_DELETED,1555
GUEST,19358
LIKE,18700
LINK_CLICK,136
MARK_PHOTO,3298
PHOTO_TEXT,34
RE_SHARE,92
SEND_PRESENT,11
VIDEO_CALL_INCOMING,28
VIDEO_CALL,168
VOTE,261
VOTE_PHOTO,20
CREATE_DOCUMENT,53552
DOCUMENT_DELETED,1640
GUEST,19424
LIKE,19346
LINK_CLICK,254
MARK_PHOTO,2976
PHOTO_TEXT,113
RE_SHARE,255
SEND_PRESENT,96
VIDEO_CALL_INCOMING,6
VIDEO_CALL,10
VOTE,852
VOTE_PHOTO,302
CREATE_DOCUMENT,69742
DOCUMENT_DELETED,1285
GUEST,8474
LIKE,13903
LINK_CLICK,173
MARK_PHOTO,5738
PHOTO_TEXT,42
RE_SHARE,102
SEND_PRESENT,4
VIDEO_CALL_INCOMING,0
VIDEO_CALL,0
VOTE,146
VOTE_PHOTO,49
CREATE_DOCUMENT,42472
DOCUMENT_DELETED,1350
GUEST,15475
LIKE,19529
LINK_CLICK,643
MARK_PHOTO,4286
PHOTO_TEXT,57
RE_SHARE,460
SEND_PRESENT,78
VIDEO_CALL_INCOMING,7
VIDEO_CALL,14
VOTE,415
VOTE_PHOTO,18
CREATE_DOCUMENT,55586
DOCUMENT_DELETED,1660
GUEST,26506
LIKE,10130
LINK_CLICK,322
MARK_PHOTO,4842
PHOTO_TEXT,165
RE_SHARE,100
SEND_PRESENT,99
VIDEO_CALL_INCOMING,16
VIDEO_CALL,14
VOTE,502
VOTE_PHOTO,31
CREATE_DOCUMENT,43122
DOCUMENT_DELETED,1461
GUEST,29595
LIKE,18647
LINK_CLICK,277
MARK_PHOTO,5791
PHOTO_TEXT,51
RE_SHARE,486
SEND_PRESENT,169
VIDEO_CALL_INCOMING,11
VIDEO_CALL,8
VOTE,303
VOTE_PHOTO,2
CREATE_DOCUMENT,48516
DOCUMENT_DELETED,1266
GUEST,11546
LIKE,14200
LINK_CLICK,335
