USER_FORUM_MESSAGE,10
CHAT_MESSAGE,0
MOVIE_COMMENT,185
GROUP_PHOTO_TITLE,21798
GROUP_PHOTO_ALBUM,138
PHOTO_ALBUM_COMMENT,8
MEDIA_TOPIC_USER_MARKED,232
CHAT_THEME,0
CITY_NEWS,118
COMMUNITY_FORUM_MESSAGE,0
PLACE,0
USER_SHARE_COMMENT,0
USER_MESSAGE,36488
FRIEND_INVITE,2573
USER_STATUS,6365
GROUP_JOIN_REQUEST,36
GROUP_JOIN,442
PHOTO_ALBUM,192
USER_PERSONAL_DATA,126
PHOTO_TITLE,2537
MOVIE_UPLOADED,775
PHOTO_COMMENT,759
USER_STATUS_COMMENT,354
GROUP_INVITATION,262
GROUP_PHOTO_COMMENT,9
APP_INVITATION,1997
GROUP_FORUM_MESSAGE,41
CITY_NEWS_COMMENT,0
INTEREST,0
GROUP_NAME,12
GROUP_CONTACTS,2
GROUP_FORUM_NAME,5322
USER_PHOTOPIN_INFO,72
HOLIDAY_DESCRIPTION,7
USER_FORUM_MESSAGE,14
CHAT_MESSAGE,210
MOVIE_COMMENT,22
GROUP_PHOTO_TITLE,528
GROUP_PHOTO_ALBUM,208
PHOTO_ALBUM_COMMENT,0
MEDIA_TOPIC_USER_MARKED,10
CHAT_THEME,7
CITY_NEWS,53
COMMUNITY_FORUM_MESSAGE,0
PLACE,0
USER_SHARE_COMMENT,0
USER_MESSAGE,35205
FRIEND_INVITE,3785
USER_STATUS,5352
GROUP_JOIN_REQUEST,68
